Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
377233;2013;0;0;0;0;180;0;0;180;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14417;0;0;0;14417;0;0;15374;0;0;0;15374;0;0;1134;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;8;Armenia;99;5
378275;2013;1000;0;0;0;150;0;0;1150;2415;1415;0;500;500;0;0;174;41;50;38;45;0;0;122;42;20;20;40;0;0;64;22;0;30;12;0;0;26;26;0;0;0;0;0;51;27;0;0;24;0;0;295;45;0;0;250;0;0;300;0;0;0;300;0;0;3707;1618;70;588;1431;0;0;924;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;20;Quibdó;99;5
296886268;2013;1710;0;0;1200;375;0;0;3285;5755;3215;0;1200;1340;0;0;440;110;110;105;115;0;0;278;108;0;70;100;0;0;155;60;0;65;30;0;0;70;70;0;0;0;0;0;80;80;0;0;0;0;0;340;170;110;0;60;0;0;700;0;0;0;700;0;0;7868;3813;220;1440;2395;0;0;1600;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
451504;2013;0;0;0;0;1215;0;0;1215;1710;0;0;0;1710;0;0;232;0;0;0;232;0;0;440;0;0;0;440;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;2537;0;0;0;2537;0;0;7527;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297826643;2013;1800;2664;0;0;11412;0;0;15876;67500;0;0;67500;0;0;0;9006;0;0;0;0;9006;420;4005;0;0;0;0;4005;220;7766;0;0;0;0;7766;148;744;0;0;0;0;744;90;181;0;0;181;0;0;0;0;0;0;0;0;0;0;63675;0;0;0;63675;0;0;190002;0;0;67681;100800;21521;878;16014;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
452356;2013;0;0;0;2000;6938;0;0;8938;48143;0;0;0;48143;0;0;6218;0;0;0;0;6218;341;2165;0;0;0;0;2165;87;2797;0;0;0;0;2797;235;388;0;0;0;0;388;108;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;59711;0;0;0;48143;11568;771;3063; ; ; ;X; ;0;0;0;0;0;20;20;0;0;0;0;0;0;0;0;0;0;0;0;0;60;60;0;0;0;0;0;0;0;0;50;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;130;130;0;0;0;59;Medellín;6;Medellín;99;5
297718296;2013;3500;1234;4679;1256;3678;1300;678;16325;7230;0;0;0;7230;0;0;1246;134;930;182;0;0;0;1250;0;1250;0;0;0;0;1467;0;1467;0;0;0;0;89;0;89;0;0;0;0;36;0;0;36;0;0;0;0;0;0;0;0;0;0;23;0;0;0;23;0;0;11598;134;3736;218;7510;0;0;4923;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297826775;2013;0;0;0;0;1560;0;0;1560;12480;0;0;12480;0;0;0;252;108;0;144;0;0;0;1500;0;0;1500;0;0;0;420;0;0;420;0;0;0;50;0;0;50;0;0;0;72;0;0;72;0;0;0;2500;0;0;2500;0;0;0;18740;108;0;17166;1466;0;0;37480;216;0;34332;2932;0;0;7376;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297839795;2013;1850;600;0;240;1405;200;50;4345;7680;7680;0;0;0;0;0;260;20;20;220;0;0;0;810;0;0;720;0;90;102;235;0;0;235;0;0;0;43;0;0;43;0;0;0;48;20;0;28;0;0;0;35;0;0;0;35;0;0;5220;0;0;0;5220;0;0;21651;7720;20;1246;12575;90;102;180; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;25;25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;25;25;0;0;0;50;Medellín;6;Medellín;99;5
297819166;2013;320;0;0;0;0;100;0;420;2475;0;0;2475;0;0;0;130;0;0;0;130;0;0;70;0;0;0;70;0;0;240;0;0;0;240;0;0;90;0;0;0;90;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;750;0;0;0;750;0;0;3905;0;0;2475;1430;0;0;1026;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
451499;2013;400;0;0;0;15000;0;0;15400;3200;0;0;3200;0;0;0;2530;0;0;0;0;2530;760;3200;0;0;0;0;3200;690;189;0;0;0;0;189;45;15;0;0;0;0;15;6;12;0;0;0;0;12;8;1200;0;0;0;1200;0;0;12;0;0;0;12;0;0;10393;0;0;3200;1247;5946;1509;15600; ; ; ;X; ;40;40;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;65;65;0;0;0;0;0;0;0;0;10;10;0;0;0;3;3;0;0;0;370;370;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;488;488;0;0;0;1400;Medellín;6;Medellín;99;5
452297;2013;150;348;0;0;7000;0;0;7498;580;0;0;0;580;0;0;3100;0;0;0;0;3100;940;4050;0;0;0;0;4050;790;248;0;0;0;0;248;73;11;0;0;0;0;11;3;13;0;0;0;0;13;9;7000;0;0;0;7000;0;0;16;0;0;0;16;0;0;15061;0;0;0;7639;7422;1815;3170;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
452330;2013;0;0;0;0;1761;0;0;1761;360;0;0;0;360;0;0;500;0;0;500;0;0;0;100;0;0;0;100;0;0;50;0;0;50;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1010;0;0;550;460;0;0;2380;0;0;1100;1280;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297718304;2013;2000;0;0;0;500;0;0;2500;510;0;0;510;0;0;0;420;0;0;420;0;0;0;234;0;0;234;0;0;0;420;0;0;420;0;0;0;60;0;0;60;0;0;0;300;0;0;300;0;0;0;0;0;0;0;0;0;0;600;0;0;0;600;0;0;2664;0;0;1944;720;0;0;316;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297823386;2013;200;0;800;0;1000;0;0;2000;25500;0;0;0;25500;0;0;240;0;0;0;0;240;140;340;0;0;0;0;340;540;260;0;0;0;0;260;310;0;0;0;0;0;0;0;420;0;0;420;0;0;0;180;0;0;0;0;180;50;46;0;0;0;46;0;0;27627;0;0;420;26187;1020;1040;840;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297823000;2013;0;0;0;0;4175;0;0;4175;11200;0;0;11200;0;0;0;613;0;0;0;0;613;34;302;0;0;0;0;302;38;338;0;0;0;0;338;21;21;0;0;0;0;21;3;0;0;0;0;0;0;0;45;0;0;0;0;45;7;310;0;0;0;310;0;0;14654;0;0;11200;2135;1319;103;4899;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297823579;2013;500;500;400;500;1000;100;0;3000;3792;3792;0;0;0;0;0;700;700;0;0;0;0;0;750;750;0;0;0;0;0;40;40;0;0;0;0;0;300;300;0;0;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;0;300;0;0;0;300;0;0;6212;5582;0;0;630;0;0;735;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297823739;2013;0;0;0;0;3500;0;0;3500;49330;0;0;49330;0;0;0;4613;0;0;4613;0;0;0;1319;0;0;1319;0;0;0;23632;0;0;23632;0;0;0;1483;0;0;1483;0;0;0;0;0;0;0;0;0;0;2347;0;0;2347;0;0;0;60;0;0;0;60;0;0;83284;0;0;82724;560;0;0;15000;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
452170;2013;0;0;0;1000;350;0;0;1350;10080;10080;0;0;0;0;0;595;0;0;595;0;0;0;105;0;0;105;0;0;0;455;0;0;455;0;0;0;245;0;0;245;0;0;0;45;0;0;0;45;0;0;70;0;0;0;70;0;0;16;0;0;0;16;0;0;11629;10080;0;1400;149;0;0;216;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
452474;2013;0;0;0;140;200;0;0;340;2000;0;0;0;2000;0;0;300;0;0;0;0;300;75;200;0;0;0;0;200;75;250;0;0;0;0;250;75;0;0;0;0;0;0;0;300;0;0;0;0;300;75;0;0;0;0;0;0;0;2400;0;0;0;2400;0;0;5600;0;0;0;4550;1050;300;424;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297823404;2013;150;0;0;0;900;430;0;1480;350;350;0;0;0;0;0;95;0;0;0;95;0;0;198;0;0;0;198;0;0;437;0;0;0;437;0;0;75;0;0;0;75;0;0;136;0;0;0;136;0;0;0;0;0;0;0;0;0;10;10;0;0;0;0;0;1336;360;0;0;976;0;0;12848;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297718335;2013;0;0;0;0;1138;0;0;1138;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1054;0;0;0;1054;0;0;1055;0;0;0;1055;0;0;2719;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
411323;2013;0;0;0;0;198;0;0;198;0;0;0;0;0;0;0;17;0;0;17;0;0;0;58;0;0;58;0;0;0;14;0;0;14;0;0;0;6;0;0;6;0;0;0;4;0;0;0;4;0;0;14;0;0;0;14;0;0;8;0;0;0;8;0;0;138;0;0;95;43;0;0;300;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
443827;2013;0;0;0;0;900;0;0;900;10;0;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;30;0;0;0;30;0;0;12768;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
2506951;2013;480;0;0;0;217;0;0;697;4312;0;0;0;4312;0;0;12459;0;0;0;12459;0;0;725;0;0;0;725;0;0;1059;0;0;0;1059;0;0;3095;0;0;0;3095;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;100;0;0;0;100;0;0;22206;0;0;0;22206;0;0;5193;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
445470;2013;0;0;0;0;379;0;0;379;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2100;0;0;0;2100;0;0;2200;0;0;0;2200;0;0;504;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297823428;2013;200;0;0;0;150;0;0;350;7760;0;0;0;7760;0;0;716;0;0;0;716;0;0;587;0;0;0;587;0;0;728;0;0;0;728;0;0;199;0;0;0;199;0;0;290;0;0;0;290;0;0;250;0;0;0;250;0;0;748;0;0;0;748;0;0;12068;0;0;0;12068;0;0;350;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297823893;2013;300;0;0;500;300;0;0;1100;3205;0;0;3205;0;0;0;145;0;0;145;0;0;0;154;0;0;154;0;0;0;132;0;0;132;0;0;0;35;0;0;35;0;0;0;35;0;0;35;0;0;0;0;0;0;0;0;0;0;50;0;0;50;0;0;0;3876;0;0;3756;120;0;0;480;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
444270;2013;0;0;0;0;305;0;0;305;4600;0;0;0;4600;0;0;700;210;0;0;490;0;0;270;270;0;0;0;0;0;320;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6090;800;0;0;5290;0;0;12180;1600;0;0;10580;0;0;4818;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Medellín;6;Medellín;99;5
297839768;2013;2538;2224;650;0;3540;2800;0;11752;33065;0;0;0;33065;0;0;1600;0;400;0;1200;0;0;504;0;126;0;378;0;0;3488;0;872;0;2616;0;0;16;0;4;0;12;0;0;200;200;0;0;0;0;0;500;0;0;0;500;0;0;48597;0;0;0;48597;0;0;89320;200;1402;0;87718;0;0;6839; ; ;X; ; ;0;0;0;0;0;0;0;0;0;0;3520;0;0;3520;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3520;0;0;3520;0;2678;Medellín;6;Medellín;99;5
299303370;2013;700;0;4000;0;5400;0;0;10100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1620;315;300;471;20;514;900;1620;315;300;471;20;514;900;900; ; ; ;X; ;5;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;5;1;1;1;1;0;Medellín;6;Medellín;99;5
10400085;2013;0;638;0;300;4500;100;100;5638;24408;0;0;23448;0;960;768;3128;0;0;0;0;3128;317;720;0;0;0;0;720;317;2360;0;0;0;0;2360;210;218;0;0;0;0;218;120;402;0;94;0;0;308;308;3000;0;0;0;3000;0;0;0;0;0;0;0;0;0;35536;0;94;23448;4300;7694;2040;2066; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;0;0;0;265;0;0;0;265;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;315;0;0;0;315;386;Medellín;6;Medellín;99;5
451490;2013;0;0;0;0;2504;0;0;2504;4110;0;0;1162;2948;0;0;482;0;0;0;0;482;46;30;0;0;0;0;30;18;398;0;0;0;0;398;20;10;0;0;0;0;10;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;180;0;0;0;180;0;0;6920;0;0;1162;4838;920;86;4058;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
297839503;2013;800;300;1000;200;1000;200;0;3500;180;180;0;0;0;0;0;300;0;0;0;0;300;15;1000;40;0;0;0;960;50;10;0;10;0;0;0;0;0;0;0;0;0;0;0;60;0;0;60;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;1646;220;10;60;96;1260;65;900;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
452201;2013;213;0;720;516;1761;780;545;4535;6267;0;6267;0;0;0;0;297;0;0;0;0;297;43;59;0;0;0;0;59;8;661;0;0;0;0;661;33;190;0;0;0;0;190;142;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;150;0;0;7723;0;6267;0;249;1207;226;1148;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
297826921;2013;2000;0;0;0;13000;0;0;15000;2920;0;0;0;0;2920;300;6210;0;0;0;1900;4310;650;4150;0;0;0;2100;2050;420;4300;0;0;0;2000;2300;220;1000;0;0;0;0;1000;800;0;0;0;0;0;0;0;100;0;0;0;100;0;0;1;0;0;0;1;0;0;19481;0;0;0;6901;12580;2390;2600;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
297730463;2013;78;0;0;0;1133;0;0;1211;7300;0;0;0;7300;0;0;3000;0;0;3000;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5224;0;0;0;5224;0;0;16394;0;0;3000;13394;0;0;1668;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
