Nro_Orden_Establecimiento;Periodo;C6GAA2ab;C6GAA1e;C6GAA2d;C6GAA2f;C6GAA2g;C6GAA2h;C6GAA2i;TOTALGAA;C6GAAB1a;C6GAAB1b;C6GAAB1c;C6GAAB1d;C6GAAB2a;C6GAAB2b;C6GAAB2c;C6GAAB2d;C6GAAB3a;C6GAAB3b;C6GAAB3c;C6GAAB3d;C6GAAB4a;C6GAAB4b;C6GAAB4c;C6GAAB4d;POTPSFR;C6AAC1d;POTPERM;C6AAC2d;POTTCDE;C6AAC3d;POTTCAG;C6AAC4d;POTPAU;C6AAC5d;POTTOT;C6AAC6dT;GPPSI;GPPER;GPPPSP;GPPPST;GPPCPO;GPPANO;GPPAVO;GPPGPA;GPPGPN;GPPTPOT;GPPPTA;C6AAC1bRPA;C6AAC2bRPA;C6AAC3bRPA;C6AAC4bRPA;C6AAC5bRPA;C6AAC6bRPA;C6AAC7bRPA;C6AAC8bRPA;C6AAC9bRPA;C6AAC10bTRPA;C6AAC11bRPA;C6AA12bPSAAA;CODSEDE;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
296913996;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;4;0;37;0;0;0;3;0;44;0;0;91188;19915;511075;109627;35892;0;11132;133522;912351;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297730349;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;27;0;0;0;0;0;0;0;27;0;0;190998;41701;0;39103;17190;0;0;22842;311834;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297838041;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;35370;7781;0;10434;3183;0;0;4212;60980;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
299303289;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;22;0;0;0;0;0;0;0;23;0;0;154572;33743;0;34006;12984;0;0;0;235305;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
9815645;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;0;0;0;0;0;0;2;0;0;16008;3495;0;3278;1440;0;0;1680;25901;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
9815680;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;0;0;0;0;0;0;2;0;0;14400;3144;0;2952;1296;0;0;840;22632;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
441678;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297819308;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;0;0;0;0;3;0;0;24768;5073;0;4344;2229;0;0;2520;38934;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297822447;2013;0;0;0;570;0;0;0;570; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;1;5;3;0;0;0;0;0;0;8;4;35500;12000;5000;0;10000;3600;0;0;0;66100;0;21300;2000;1000;0;3000;1200;0;0;0;28500;0;0;1;Barranquilla;22;San Andrés;99;5
9816028;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;1;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
9809870;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;1;0;1;0;0;0;7;0;0;34776;7593;9720;8595;3778;0;0;5040;69502;10944;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
441826;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;80;0;0;0;0;0;3;0;85;0;0;754971;175147;0;152697;66332;0;15330;71596;1236073;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297818939;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;0;85140;17730;0;19156;7662;0;0;0;129688;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297819945;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;3;0;0;0;5;0;0;0;8;0;0;22548;4923;0;4616;2029;0;0;2480;36596;60350;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
74974;2013;3500;2500;1500;3800;0;0;0;11300; ; ; ; ; ; ; ; ; ;b;07/08/2011;07/08/2014; ;b;07/08/2012;07/08/2014;3;0;3;0;0;0;22;0;0;0;28;0;0;33160;7627;0;8731;2650;0;0;8640;60808;311300;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
110501;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297822317;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
444120;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;3;0;0;0;0;0;0;0;4;0;0;51936;11339;0;13150;4674;0;0;2520;83619;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
287782;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;0;92845;20205;0;19008;8355;0;0;7805;148218;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297821876;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;5;0;0;0;0;0;0;0;5;0;0;34010;7722;0;7242;3183;0;0;4230;56387;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
448118;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;3;0;4;0;0;0;0;0;0;0;7;0;0;45877;23582;0;9405;4028;0;0;3360;86252;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
441851;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;2;0;0;0;0;0;0;0;2;0;0;14148;3089;0;2974;1273;0;0;0;21484;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297818836;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297822109;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297823002;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297823811;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;10;0;0;0;0;0;0;0;10;0;0;70740;15445;0;14484;6367;0;0;8004;115040;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
451392;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;2;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297826444;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;22;San Andrés;99;5
297818425;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;19;0;0;0;0;0;0;0;19;0;0;140836;30744;0;23237;12675;0;0;18364;225856;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;23;Sincelejo;99;5
444146;2013;0;0;0;0;0;0;0;0;a; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;25;0;3;0;0;0;1;0;29;0;0;357664;82275;33786;83445;27626;0;5301;0;590097;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;23;Sincelejo;99;5
297838035;2013;0;0;0;0;0;0;0;0; ;b;01/01/2013;31/10/2014; ; ; ; ; ; ; ; ; ; ; ; ;0;0;36;0;0;0;15;0;2;0;53;0;0;404799;101686;0;89552;36432;0;10810;64786;708065;221898;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;24;Valledupar;99;5
297718293;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;12;0;34;0;0;0;2;0;48;0;0;97937;25797;385446;93803;29072;0;9933;42076;684064;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;24;Valledupar;99;5
297718291;2013;0;0;0;0;0;0;0;0; ;b;30/04/2008;29/04/2011; ; ; ; ; ; ; ; ; ; ; ; ;0;0;33;0;10;0;0;0;2;0;45;0;88244;345227;108562;198893;90814;39012;0;10750;87763;969265;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;24;Valledupar;99;5
297718319;2013;0;0;0;2000;500;0;0;2500; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;70;0;15;0;0;0;4;0;89;0;0;958495;490502;186629;209429;77031;0;21228;47733;1991047;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;24;Valledupar;99;5
451467;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ;a; ; ; ; ; ; ; ;0;0;2;0;52;0;0;0;3;0;57;0;0;84237;18381;868965;161031;44569;0;13600;140275;1331058;0;0;0;0;0;0;0;0;0;0;0;0;0;2;Bogotá;2;Bogotá;99;5
297839487;2013;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ;a; ; ; ;2;0;25;0;22;0;0;0;1;0;50;0;0;239250;119199;303048;97256;39785;0;4521;28913;831972;0;0;0;0;0;0;0;0;0;0;0;0;0;1;Barranquilla;9;Cartagena;99;5
