Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;Subsede;NOVEDAD;ESTADO
297730522;2012;700;0;800;400;1600;0;0;16321;5000;0;11321;0;0;0;1260;20;620;0;5;615;430;630;10;310;0;0;310;186;1111;10;550;1;5;545;272;230;0;70;0;0;160;192;163;0;0;163;0;0;0;1506;0;1506;0;0;0;0;50;0;0;0;50;0;0;21271;5040;3056;11485;60;1630;1080;3175;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
377233;2012;0;0;0;0;150;0;0;8216;0;0;0;8216;0;0;2884;0;0;0;2884;0;0;4230;0;0;0;4230;0;0;799;0;0;0;799;0;0;0;0;0;0;0;0;0;22;0;0;0;22;0;0;0;0;0;0;0;0;0;500;0;0;0;500;0;0;16651;0;0;0;16651;0;0;1080;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Armenia;99;5
378275;2012;600;0;0;0;100;0;0;2000;2000;0;0;0;0;0;113;0;0;113;0;0;0;96;0;0;96;0;0;0;48;0;0;48;0;0;0;24;0;0;24;0;0;0;24;0;0;0;24;0;0;320;0;0;0;320;0;0;240;0;0;0;240;0;0;2865;2000;0;281;584;0;0;744;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Quibdó;99;5
296886268;2012;1500;0;0;0;250;0;0;5000;5000;0;0;0;0;0;190;0;0;190;0;0;0;240;0;0;150;90;0;0;120;50;0;50;20;0;0;60;60;0;0;0;0;0;60;60;0;0;0;0;0;150;100;0;0;50;0;0;600;0;0;0;600;0;0;6420;5270;0;390;760;0;0;1200;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
451504;2012;0;0;0;0;960;0;0;1550;0;0;0;1550;0;0;250;0;0;0;250;0;0;450;0;0;0;450;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;0;150;0;0;2400;0;0;0;2400;0;0;9021;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297826643;2012;1500;2000;0;0;10271;0;0;56925;0;0;56925;0;0;0;10489;0;0;0;0;10489;920;3560;0;0;0;0;3560;182;7236;0;0;0;0;7236;90;2861;0;0;0;0;2861;121;0;0;0;0;0;0;0;0;0;0;0;0;0;0;54750;0;0;0;54750;0;0;135821;0;0;56925;54750;24146;1313;15622;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
452356;2012;0;0;0;0;7174;0;0;22503;0;0;0;22503;0;0;3725;0;0;0;0;3725;204;1660;0;0;0;0;1660;100;842;0;0;842;0;0;0;359;0;0;0;0;359;100;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;29089;0;0;842;22503;5744;404;2500; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;150;0;0;150;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;150;0;0;150;0;150;Medellín;Medellín;99;5
297718296;2012;2500;1500;0;0;1850;800;350;6570;0;0;0;6570;0;0;1095;95;0;1000;0;0;0;912;0;0;912;0;0;0;1168;0;1168;0;0;0;0;73;0;0;0;73;0;0;22;0;0;22;0;0;0;0;0;0;0;0;0;0;10;0;0;0;10;0;0;9850;95;1168;1934;6653;0;0;3844;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297826775;2012;0;0;0;0;864;0;0;3120;0;0;3120;0;0;0;80;40;40;0;0;0;0;444;0;0;444;0;0;0;520;0;0;520;0;0;0;144;0;0;144;0;0;0;216;216;0;0;0;0;0;500;0;0;0;500;0;0;4104;0;0;0;4104;0;0;9128;256;40;4228;4604;0;0;7200;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297839795;2012;740;0;1200;0;1857;0;0;6952;6952;0;0;0;0;0;370;370;0;0;0;0;0;720;0;0;500;0;220;25;280;0;0;280;0;0;0;47;0;0;47;0;0;0;65;40;0;25;0;0;0;145;145;0;0;0;0;0;2730;0;0;0;2730;0;0;11309;7507;0;852;2730;220;25;205;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
451499;2012;608;433;0;0;14750;0;0;4061;0;0;4061;0;0;0;3108;0;0;0;0;3108;889;2775;0;0;0;0;2775;593;226;0;0;0;0;226;54;43;0;0;0;0;43;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;50;0;0;10263;0;0;4061;50;6152;1549;3078; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
452297;2012;292;285;0;3000;10068;0;0;46800;0;0;46800;0;0;0;7500;0;0;7500;0;0;0;4830;0;0;4830;0;0;0;3450;0;0;3450;0;0;0;530;0;0;530;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;62290;0;0;0;62290;0;0;125400;0;0;63110;62290;0;0;3511; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
452330;2012;200;0;0;0;1644;0;0;6000;0;0;6000;0;0;0;1847;0;0;1847;0;0;0;68;0;0;68;0;0;0;782;0;0;782;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;0;46;0;0;46;0;0;0;300;0;0;300;0;0;0;9073;0;0;9073;0;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297718304;2012;0;0;0;0;0;0;0;2890;0;0;2890;0;0;0;1478;0;0;1478;0;0;0;1056;0;0;1056;0;0;0;789;0;0;789;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;379;0;0;0;379;0;0;6592;0;0;6213;379;0;0;689;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297823386;2012;1792;0;1600;500;1500;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5800;0;0;5800;0;0;0;5800;0;0;5800;0;0;0;438;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297823000;2012;0;0;0;0;0;0;0;10196;0;0;10196;0;0;0;109;0;0;0;0;109;18;17;0;0;0;0;17;5;99;0;0;0;0;99;6;10;0;0;0;0;10;17;0;0;0;0;0;0;0;100;0;0;100;0;0;0;25;0;0;0;25;0;0;10556;0;0;10296;25;235;46;4400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297823579;2012;700;0;425;0;2000;100;0;3676;3676;0;0;0;0;0;851;0;0;0;0;851;200;851;0;851;0;0;0;0;40;0;20;0;0;20;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;624;0;0;0;624;0;0;6042;3676;871;0;624;871;205;600;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297823739;2012;200;300;0;0;3000;0;0;25000;0;0;25000;0;0;0;6000;0;0;6000;0;0;0;800;0;0;800;0;0;0;12000;0;0;12000;0;0;0;2500;0;0;2500;0;0;0;0;0;0;0;0;0;0;3000;0;0;3000;0;0;0;480;0;0;480;0;0;0;49780;0;0;49780;0;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
452170;2012;750;0;1000;0;350;150;0;14400;14400;0;0;0;0;0;850;0;0;850;0;0;0;150;0;0;150;0;0;0;650;0;0;650;0;0;0;350;0;0;350;0;0;0;60;0;0;0;60;0;0;100;0;0;0;100;0;0;50;0;0;0;50;0;0;16610;14400;0;2000;210;0;0;216;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
452474;2012;0;0;0;0;920;0;0;2300;2300;0;0;0;0;0;356;0;0;356;0;0;0;279;0;0;279;0;0;0;189;0;0;189;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;480;0;0;0;480;0;0;156;0;0;0;156;0;0;3760;2300;0;824;636;0;0;367;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297823606;2012;0;0;0;0;986;0;0;5630;5630;0;0;0;0;0;2545;0;0;2545;0;0;0;306;0;0;306;0;0;0;215;0;0;215;0;0;0;50;0;0;50;0;0;0;130;0;0;130;0;0;0;2125;0;0;0;2125;0;0;486;0;0;0;486;0;0;11487;5630;0;3246;2611;0;0;680;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297823404;2012;0;0;0;0;3516;0;0;6912;0;0;6912;0;0;0;3543;34;0;3279;230;0;0;405;0;0;0;405;0;0;221;0;0;221;0;0;0;61;0;0;61;0;0;0;172;10;0;162;0;0;0;3201;0;0;0;3201;0;0;864;0;0;0;864;0;0;15379;44;0;10635;4700;0;0;1105;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297718335;2012;0;0;0;0;870;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;916;0;0;0;916;0;0;916;0;0;0;916;0;0;2431;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
411323;2012;1200;0;0;0;189;0;0;0;0;0;0;0;0;0;15;0;0;15;0;0;0;51;0;0;51;0;0;0;15;0;0;15;0;0;0;7;0;0;7;0;0;0;9;0;0;9;0;0;0;13;0;0;13;0;0;0;21;0;0;0;21;0;0;131;0;0;110;21;0;0;1;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
443827;2012;0;0;0;0;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;11191;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
2506951;2012;0;0;0;0;322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1545;0;0;0;1545;0;0;1545;0;0;0;1545;0;0;450;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
445470;2012;0;0;0;0;382;0;0;1000;0;0;0;1000;0;0;100;0;0;0;100;0;0;200;0;0;0;200;0;0;50;0;0;0;50;0;0;10;0;0;0;10;0;0;0;0;0;0;0;0;0;500;0;0;0;500;0;0;144;0;0;0;144;0;0;2004;0;0;0;2004;0;0;1500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297823428;2012;0;0;0;0;150;0;0;4674;0;0;0;4674;0;0;422;0;0;0;422;0;0;391;0;0;0;391;0;0;326;0;0;0;326;0;0;60;0;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;144;0;0;0;144;0;0;6017;0;0;0;6017;0;0;2400;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297823893;2012;0;0;0;0;250;0;0;1694;0;0;0;1694;0;0;127;0;0;0;127;0;0;148;0;0;0;148;0;0;127;0;0;0;127;0;0;21;0;0;0;21;0;0;25;0;0;0;25;0;0;0;0;0;0;0;0;0;264;0;0;0;264;0;0;2406;0;0;0;2406;0;0;1200;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
444270;2012;0;0;0;0;1202;0;0;5500;0;0;0;5500;0;0;700;0;0;0;700;0;0;350;0;0;0;350;0;0;400;0;0;0;400;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;0;0;0;139;0;0;7089;0;0;0;7089;0;0;4761;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
297839768;2012;0;0;0;0;885;0;0;1280;0;0;1280;0;0;0;339;0;0;0;0;339;41;45;0;0;45;0;0;0;159;0;0;159;0;0;0;60;0;0;60;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;90;0;0;0;90;0;0;1973;0;0;1544;90;339;41;1390;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
10400085;2012;0;0;100;0;3552;0;0;12915;0;0;12915;0;0;0;339;0;0;0;0;339;41;41;0;0;0;0;41;4;142;0;0;0;0;142;15;36;0;0;0;0;36;9;120;0;0;0;0;120;120;90;0;0;0;90;0;0;30;0;0;0;30;0;0;13713;0;0;12915;120;678;189;2049;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Medellín;Medellín;99;5
451490;2012;511;0;0;0;1452;0;0;3024;0;0;513;2511;0;0;543;0;0;0;0;543;59;60;0;0;0;0;60;37;172;0;0;0;0;172;12;178;0;0;0;0;178;52;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3977;0;0;513;2511;953;160;860;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Pereira;99;5
297839503;2012;450;500;100;0;500;300;0;105;105;0;0;0;0;0;200;0;0;0;0;200;20;900;50;0;0;0;850;270;7;7;0;0;0;0;0;0;0;0;0;0;0;0;50;0;0;0;0;50;20;0;0;0;0;0;0;0;100;0;0;0;100;0;0;1362;162;0;0;100;1100;310;700;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Pereira;99;5
452201;2012;1200;1200;0;0;1538;0;0;5886;0;5886;0;0;0;0;458;458;0;0;0;0;0;1526;1526;0;0;0;0;0;2261;2261;0;0;0;0;0;213;213;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1958;0;0;0;1958;0;0;12302;4458;5886;0;1958;0;0;1048; ; ; ; ;X;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Pereira;99;5
297826921;2012;2000;2000;0;0;20960;1300;0;2880;0;0;2880;0;0;0;5500;0;0;0;2000;3500;400;3960;0;0;0;2000;1960;350;4000;0;0;0;2000;2000;110;30;0;30;0;0;0;0;400;400;0;0;0;0;0;60;0;0;0;60;0;0;0;0;0;0;0;0;0;16830;400;30;2880;6060;7460;860;2500;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Pereira;99;5
297730463;2012;0;0;0;0;0;0;0;7500;0;0;0;7500;0;0;3200;0;0;0;0;3200;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5400;0;0;0;5400;0;0;16100;0;0;0;12900;3200;250;1617;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Pereira;99;5
297826808;2012;0;0;0;0;320;0;0;21120;0;0;20000;1120;0;0;120;0;0;120;0;0;0;45;0;0;0;45;0;0;85;0;0;0;85;0;0;10;0;0;0;10;0;0;12;0;0;12;0;0;0;4520;0;0;0;4520;0;0;0;0;0;0;0;0;0;25912;0;0;20132;5780;0;0;3742;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Pereira;99;5
444234;2012;0;0;0;0;3500;0;0;1350;0;0;0;1350;0;0;1500;0;0;0;0;1500;800;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2850;0;0;0;1350;1500;800;1;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Pereira;99;5
297822881;2012;1350;200;0;0;2017;0;0;4800;0;0;0;4800;0;0;360;202;158;0;0;0;0;25;0;0;0;25;0;0;18;0;0;18;0;0;0;22;0;0;0;22;0;0;24;24;0;0;0;0;0;0;0;0;0;0;0;0;105;0;0;0;105;0;0;5354;226;158;18;4952;0;0;110;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Manizales;Pereira;99;5
442868;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7310;0;0;0;7310;0;0;7310;0;0;0;7310;0;0;1337;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ;0;0;0;0;0;0;Cali;Pasto;99;5
452303;2012;0;1500;0;0;4500;0;0;0;0;0;0;0;0;0;573;0;0;0;0;573;114;611;0;0;0;0;611;187;384;0;0;0;0;384;35;182;0;0;0;0;182;171;0;0;0;0;0;0;0;4;0;0;0;0;4;4;147360;0;0;0;147360;0;0;149114;0;0;0;147360;1754;511;5087; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;4;0;0;0;54;54;0;0;0;19;19;0;0;0;73;73;0;0;0;0;0;0;0;0;0;0;0;0;0;83;0;0;0;83; ; ; ; ; ;233;150;0;0;83;2555;Manizales;Pereira;99;5
