Nro_Orden_Establecimiento;Periodo;C4RGC2;C4RGC4;C4RGC5;MANTRSCON;C4RGC6;CVPROGRSCONV;CVPROGRESPEL;TOTARSOL;C4RGACL;C4RGA1aRO;C4RGA1cRO;RSORGRECICLA;C4RGA1bRO;C4RGA1dRO;RSORGVENTA;C4RGA1eRO;C4RGA2aPC;C4RGA2cPC;RSPAPELRECICLA;C4RGA2bPC;C4RGA2dPC;RSPAPELVENTA;C4RGA2ePC;C4RGA3aP;C4RGA3cP;RSPLASTRECICLA;C4RGA3bP;C4RGA3dP;RSPLASTVENTA;C4RGA3eP;C4RGA4aV;C4RGA4cV;RSVIDRIORECICLA;C4RGA4bV;C4RGA4dV;RSVIDRIOVENTA;C4RGA4eV;C4RGA5aMT;C4RGA5cMT;RSMETALRECICLA;C4RGA5bMT;C4RGA5dMT;RSMETALVENTA;C4RGA5eMT;C4RGA6aT;C4RGA6cT;RSTEXTILRECICLA;C4RGA6bT;C4RGA6dT;RSTEXTILVENTA;C4RGA6eT;C4RGA7aNMT;C4RGA7cNMT;RSNOMETALRECICLA;C4RGA7bNMT;C4RGA7dNMT;RSNOMETALVENTA;C4RGA7eNMT;RSMIXQ;RSMIXREUQ;RSMIXRECICLAQ;RSMIXDONAQ;RSMIXENTREGQ;RSMIXVENTAQ;RSMIXVENTAI;C4RGA8a;C4RGA8c;RSRECICLAT;C4RGA8b;C4RGA8d;RSVENTAT;C4RGA8e;C4RGA9VCRR;C4RGA10e;C4RGA10a;C4RGA10b;C4RGA10c;C4RGA10d;C4RGB1a;C4RGB1c;C4RGB1d;C4RGB1e;C4RGB1f;C4RGB3a;C4RGB3c;C4RGB3d;C4RGB3e;C4RGB3f;C4RGB4a;C4RGB4c;C4RGB4d;C4RGB4e;C4RGB4f;C4RGB5a;C4RGB5c;C4RGB5d;C4RGB5e;C4RGB5f;C4RGB6a;C4RGB6c;C4RGB6d;C4RGB6e;C4RGB6f;C4RGB7a;C4RGB7c;C4RGB7d;C4RGB7e;C4RGB7f;C4RGB8a;C4RGB8c;C4RGB8d;C4RGB8e;C4RGB8f;C4RGB9a;C4RGB9c;C4RGB9d;C4RGB9e;C4RGB9f;C4RGB10a;C4RGB10c;C4RGB10d;C4RGB10e;C4RGB10f;C4RGB11a;C4RGB11c;C4RGB11d;C4RGB11e;C4RGB11f;Otro_Respel_01;C4RGB12a;C4RGB12c;C4RGB12d;C4RGB12e;C4RGB12f;Otro_Respel_02;V13a;V13c;V13d;V13e;V13f;Otro_Respel_03;V14a;V14c;V14d;V14e;V14f;C4RGB13Ta;TOTALMA;TOTALAPROVE;TOTALTRAT;TOTALINCI;C4RGB2TOT;Sede;CODSUBSEDE;Subsede;NOVEDAD;ESTADO
297839503;2014;800;300;1000;200;1000;200;0;3500;SI;180;180;0;0;0;0;0;300;0;0;0;0;300;15;1000;40;0;0;0;960;50;10;0;10;0;0;0;0;0;0;0;0;0;0;0;60;0;0;60;0;0;0;0;0;0;0;0;0;0;95;0;0;0;95;0;0;1645;220;10;60;95;1260;65;900;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
452201;2014;84;1412;0;0;5850;0;0;7346;SI;9310;0;9310;0;0;0;0;223;0;0;0;0;223;43;711;0;0;0;0;711;142;1253;0;0;0;0;1253;62;201;0;0;0;0;201;201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;249;0;0;0;249;0;0;11947;0;9310;0;249;2388;448;1148; ; ; ;X; ;0;0;0;0;0;33;0;0;0;33;0;0;0;0;0;9;0;0;0;9;50;0;0;50;0;0;0;0;0;0;169;169;0;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;267;169;0;50;48;755;Manizales;7;Pereira;99;5
297826921;2014;2200;0;0;0;14300;0;0;16500;SI;2920;0;0;0;0;2920;300;6210;0;0;0;1900;4310;650;4150;0;0;0;2100;2050;420;4300;0;0;0;2000;2300;220;1000;0;0;0;0;1000;800;0;0;0;0;0;0;0;100;0;0;0;100;0;0;1;0;0;0;1;0;0;18681;0;0;0;6101;12580;2390;2860;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
297730463;2014;0;188;0;0;1159;0;0;1347;SI;0;0;0;0;0;0;0;1287;0;0;0;0;1287;149;96;0;0;0;0;96;21;303;0;0;0;0;303;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;14997;0;0;0;14997;0;0;16683;0;0;0;14997;1686;185;1799;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
297826808;2014;0;0;0;0;445;0;0;445;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;27232;55;0;23185;3992;0;0;27232;55;0;23185;3992;0;0;4287;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
297822881;2014;0;0;0;0;543;0;0;543;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12044;1410;0;85;10549;0;0;12044;1410;0;85;10549;0;0;609;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
325677;2014;200;0;0;0;500;100;0;800;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1990;660;800;130;400;0;0;1990;660;800;130;400;0;0;120;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
462275;2014;100;150;550;150;168;0;0;1118;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1850;0;0;1850;0;0;0;1850;0;0;1850;0;0;0;0;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
297824139;2014;0;0;0;0;347;0;0;347;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8640;0;0;0;8640;0;0;8640;0;0;0;8640;0;0;634;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;7;Pereira;99;5
452303;2014;1200;800;0;0;5200;0;0;7200;SI;0;0;0;0;0;0;0;1595;0;0;100;0;1495;139;598;0;0;22;0;576;101;253;0;0;1;0;252;7;183;0;0;3;0;180;74;0;0;0;0;0;0;0;0;0;0;0;0;0;0;95342;0;0;0;95342;0;0;97971;0;0;126;95342;2503;321;5384; ; ;X; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;91;91;0;0;0;2350;0;0;0;2350;2;0;0;0;2;98;0;0;0;98;Y14: Sustancias químicas de desecho, no identificadas o nuevas, resultantes de la investig. y desarrollo  o de las activ. de enseñanza y cuyos efectos en ser humano o medio ambiente no se conozcan.;4;0;0;0;4; ; ; ; ; ; ; ; ; ; ; ; ;2553;99;0;0;2454;4086;Manizales;7;Pereira;99;5
455706;2014;50;0;0;200;1067;0;644;1961;SI;16695;0;0;16695;0;0;0;2005;0;0;2005;0;0;0;499;0;0;499;0;0;0;718;0;0;718;0;0;0;192;0;0;192;0;0;0;30;0;0;30;0;0;0;0;0;0;0;0;0;0;7829;0;0;0;7829;0;0;27968;0;0;20139;7829;0;0;2802;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;8;Armenia;99;5
297826721;2014;5690;0;23823;0;5306;0;0;34819;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;305000;0;0;0;305000;0;0;305000;0;0;0;305000;0;0;11998; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;602;602;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;602;602;0;0;0;372;Manizales;8;Armenia;99;5
297826720;2014;3174;0;13500;0;14562;0;420;31656;SI;46493;0;0;0;46493;0;0;3538;0;0;0;3538;0;0;186;0;0;0;186;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;387;0;0;0;387;0;0;14880;0;0;0;14880;0;0;0;0;0;0;0;0;0;65484;0;0;0;65484;0;0;1718;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;8;Armenia;99;5
297826897;2014;0;0;0;0;1200;0;0;1200;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4450;0;0;0;4450;0;0;4450;0;0;0;4450;0;0;5194;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;8;Armenia;99;5
297826981;2014;0;0;0;1400;25061;0;0;26461;SI;62490;0;0;0;62490;0;0;4756;0;0;0;4756;0;0;250;0;0;0;250;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;520;0;0;520;0;0;0;20000;0;0;0;20000;0;0;0;0;0;0;0;0;0;88016;0;0;520;87496;0;0;8024;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;8;Armenia;99;5
455775;2014;0;0;0;0;695;0;65;760;SI;0;0;0;0;0;0;0;300;25;0;0;0;275;280;446;0;0;0;0;446;120;0;0;0;0;0;0;0;85;0;0;0;0;85;120;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3000;0;0;0;3000;0;0;3831;25;0;0;3000;806;520;2566; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;6;0;0;0;6;980;Manizales;8;Armenia;99;5
298581;2014;0;0;0;973;1860;0;0;2833;SI;13007;0;6907;0;6100;0;0;1529;0;0;1529;0;0;0;601;0;0;601;0;0;0;915;0;0;915;0;0;0;212;0;0;212;0;0;0;60;60;0;0;0;0;0;0;0;0;0;0;0;0;2666;0;0;0;2666;0;0;18990;60;6907;3257;8766;0;0;614;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;8;Armenia;99;5
10800251;2014;0;0;0;0;0;0;0;0;SI;15426;1026;0;0;14400;0;0;412;0;412;0;0;0;0;219;0;219;0;0;0;0;290;0;290;0;0;0;0;105;0;105;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16452;1026;1026;0;14400;0;0;12000;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;8;Armenia;99;5
299303359;2014;500;0;0;350;2860;0;0;3710;SI;3200;0;0;2700;0;500;350;500;0;500;0;0;0;0;450;0;0;0;450;0;0;1000;0;0;0;1000;0;0;0;0;0;0;0;0;0;200;150;0;0;50;0;0;3850;0;0;0;3850;0;0;0;0;0;0;0;0;0;9200;150;500;2700;5350;500;350;2640;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Manizales;8;Armenia;99;5
297826797;2014;560;0;0;45000;24612;4800;830;75802;SI;71420;0;0;0;71420;0;0;3982;0;0;0;0;3982;995;1119;0;0;0;0;1119;224;8781;0;0;8781;0;0;0;1179;0;0;0;0;1179;181;18000;0;0;18000;0;0;0;48124;0;0;0;48124;0;0;256630;0;0;0;256630;0;0;409235;0;0;26781;376174;6280;1400;78567; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;130;0;0;0;130;45;0;45;0;0;87;87;0;0;0;0;0;0;0;0;38;0;38;0;0;8;0;0;0;8;0;0;0;0;0;200;0;200;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;508;87;283;0;138;35560;Barranquilla;9;Cartagena;99;5
297827001;2014;0;0;0;0;4533;0;0;4533;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;191214;0;0;0;191214;0;0;191214;0;0;0;191214;0;0;47803;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
80207;2014;4565;0;0;0;34402;0;0;38967;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;226720;0;0;0;226720;0;0;226720;0;0;0;226720;0;0;39431;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
9815993;2014;2000;1000;0;1800;29177;0;0;33977;SI;62524;0;0;0;62524;0;0;11665;0;0;0;11665;0;0;31463;0;0;0;31463;0;0;50032;0;0;0;50032;0;0;11232;0;0;0;11232;0;0;2256;0;0;0;2256;0;0;20568;0;0;0;20568;0;0;10563;0;0;0;10563;0;0;200303;0;0;0;200303;0;0;37965;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;16;Santa Marta;99;5
9815995;2014;8100;0;0;5500;12093;2000;0;27693;SI;72150;0;0;72150;0;0;0;37000;0;0;0;37000;0;0;42100;0;0;0;42100;0;0;52000;0;0;0;52000;0;0;37000;0;0;0;37000;0;0;1700;0;0;1700;0;0;0;600;0;0;0;600;0;0;1000;0;0;0;1000;0;0;243550;0;0;73850;169700;0;0;25516;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
296914001;2014;0;7044;0;0;29856;0;0;36900;SI;41515;0;0;0;41515;0;0;28722;0;0;28722;0;0;0;11311;0;0;0;11311;0;0;9005;0;0;0;9005;0;0;3022;0;0;0;3022;0;0;8800;0;0;8800;0;0;0;0;0;0;0;0;0;0;401235;0;0;37522;363713;0;0;503610;0;0;75044;428566;0;0;127112;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
296914050;2014;11500;0;0;4200;13672;2000;0;31372;SI;154500;0;0;154500;0;0;0;52000;0;0;0;52000;0;0;63000;0;0;0;63000;0;0;70600;0;0;0;70600;0;0;38000;0;0;0;38000;0;0;2300;0;0;0;2300;0;0;0;0;0;0;0;0;0;1100;0;0;0;1100;0;0;381500;0;0;154500;227000;0;0;30802;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;22;San Andrés;99;5
297826809;2014;0;0;0;1000;10000;0;0;11000;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;336000;0;0;0;336000;0;0;336000;0;0;0;336000;0;0;75792;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
297826810;2014;1600;289;0;2000;8000;1200;450;13539;SI;61625;0;0;0;61625;0;0;4362;0;0;4362;0;0;0;3060;0;0;3060;0;0;0;3231;0;0;3231;0;0;0;890;0;0;890;0;0;0;1022;0;0;1022;0;0;0;38000;0;0;0;38000;0;0;61625;0;0;0;61625;0;0;173815;0;0;12565;161250;0;0;38000;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
299303286;2014;0;0;0;0;1210;0;0;1210;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;17695;0;0;0;17695;0;0;17695;0;0;0;17695;0;0;4423;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
297826876;2014;0;0;0;0;28760;0;0;28760;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;176750;0;0;0;176750;0;0;176750;0;0;0;176750;0;0;46827;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
297826879;2014;0;0;0;0;6143;0;0;6143;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;253623;0;0;0;253623;0;0;253623;0;0;0;253623;0;0;165967; ; ; ;X; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;205;0;0;0;205;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;205;0;0;0;205;2237;Barranquilla;9;Cartagena;99;5
296886257;2014;0;0;0;0;37895;0;0;37895;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;255250;0;0;0;255250;0;0;255250;0;0;0;255250;0;0;53780;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
297827968;2014;0;0;0;0;15889;0;0;15889;SI;283530;0;0;0;283530;0;0;5895;0;0;5895;0;0;0;3877;0;0;3877;0;0;0;2527;0;0;2527;0;0;0;2716;0;0;2716;0;0;0;1490;0;0;1490;0;0;0;825;0;0;825;0;0;0;0;0;0;0;0;0;0;300860;0;0;17330;283530;0;0;84889;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
296886212;2014;0;0;0;0;7747;0;0;7747;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;10298;0;0;0;10298;0;0;10298;0;0;0;10298;0;0;2225;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
297826719;2014;0;0;0;0;1440;0;0;1440;SI;3670;0;0;0;3670;0;0;3000;0;0;0;3000;0;0;720;0;0;0;720;0;0;600;0;0;0;600;0;0;600;0;0;0;600;0;0;120;0;0;0;120;0;0;50;0;0;0;50;0;0;1;0;0;0;1;0;0;8761;0;0;0;8761;0;0;2103;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
297826774;2014;2300;0;0;0;950;0;0;3250;NO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;15750;0;0;0;15750;0;0;15750;0;0;0;15750;0;0;3782;X; ; ; ; ;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;0;0;0;0;0;0;Barranquilla;9;Cartagena;99;5
